CaseOrder,Interaction,UID,Population,Area,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8
8864,cb254d97-e30d-47a9-8968-abb11e7c5a28,401b098eda81fd0b1113cb9fe89629ca,556,Rural,0,37,-0.9768111869455188,No,9.073098,12,0,0,No,Two Year,Yes,No,DSL,No,No,Yes,Yes,No,No,No,No,No,Credit Card (automatic),1.008198456844111,117.4686,1.0636076950453144,3,3,2,4,3,4,4,5
8865,1bf27463-a031-4418-9e9a-106228ef10b2,13114726679fb202119a149b87ee3588,719,Urban,1,89,-0.9973984473554915,No,9.425466,16,0,0,No,One year,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Bank Transfer(automatic),1.3491268469173263,242.6326,1.3099946123423414,3,3,3,4,3,3,3,4
8866,e13725d3-71f3-47b0-868f-57517fadb072,a328a6f20ae23b6b46d8aebde3117ca1,69,Suburban,1,68,-0.1379164087102077,Yes,8.024894,15,0,1,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Electronic Check,0.841228358582215,242.6143,0.815577989133577,4,4,4,4,3,4,5,3
8867,02198899-fbb4-4731-b650-96ec9853e4d7,7dcabc4bfc0ce6a6fd5e7819150aaeae,1619,Rural,1,82,0.19701870364618748,No,5.011995,7,1,0,No,Two Year,No,Yes,,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Electronic Check,0.2834485092664133,117.5152,0.14133794099253852,3,3,3,4,2,4,4,3
8868,20e29014-54af-41b4-881e-3e8b3c74ddbc,cd192cf807010ac876c40fca9c3875c7,6438,Rural,3,41,-0.4032723045882486,No,11.58921,13,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Electronic Check,0.9479528007978321,232.6228,1.0440498376742215,3,2,3,4,3,4,3,2
8869,7a58f22b-1a3f-43b7-ac5d-19f98f06a8ed,326795d67bc28cbeb70f77529c2a1893,7691,Urban,0,54,0.15900108758860682,No,6.833444,15,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,No,Credit Card (automatic),0.9219507302654664,144.9607,0.6812042599541943,2,2,1,3,4,3,4,1
8870,6280b028-f8b7-4818-8e37-9484031900b7,05c70b6db2df2af70784039c3e3fb2c7,18540,Urban,3,36,-1.280942185802328,No,14.55875,10,2,1,No,One year,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Bank Transfer(automatic),0.7986332048167639,174.9882,1.0015442474674594,3,4,3,4,3,2,3,4
8871,c8ef39f4-b320-4569-9329-b8689b52c49c,ccd0a0995a1f04ec0be6bc3486a43155,16850,Rural,0,36,-0.621206540318797,No,6.732913,15,2,1,Yes,Two Year,No,No,DSL,Yes,Yes,Yes,No,No,Yes,No,No,No,Electronic Check,0.1278793246716304,139.9875,0.18417703513828698,4,3,4,3,4,3,4,3
8872,5b90b8da-4618-4fdf-87e3-c016c7c8ca13,89d3e56585535f0d1afcece22cf1a2e4,480,Rural,6,65,0.08636816330203809,No,7.01939,12,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Mailed Check,1.1857567386108887,222.6326,1.4652238726554108,6,5,5,5,3,6,5,4
8873,401422a9-36e0-4976-9500-ef7539c061c7,2f694ce40ea2d734507f717ecc491301,698,Rural,1,25,-0.9412390904612103,No,8.377711,14,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,No,No,Electronic Check,0.9655280432823434,137.4392,0.8602258587111267,4,4,3,4,3,3,3,5
8874,59f5ad38-cafa-4bf5-adc1-519289ec3052,666331d2305243c4f74a304a414c7cee,152,Urban,2,53,2.7829407473842656,No,2.015143,17,0,1,Yes,Two Year,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,No,Bank Transfer(automatic),1.3874635820570327,207.6094,1.3702984162421183,3,4,2,3,4,4,3,1
8875,8b8261b6-7ae1-4d00-8d0b-2ee3a7f8c20b,6ab338c77df413d5417345baf99b4f71,424,Urban,1,31,0.7095227936258026,No,4.794991,15,0,0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,1.0970988076004617,232.6378,1.3624447519501126,4,4,4,4,4,3,5,3
8876,6108693a-f984-41d8-bb5f-d6795c0ab784,85640f4ce7f407822c0b64babfcd52ca,12864,Urban,1,63,-0.452572433004248,No,8.829607,15,0,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Credit Card (automatic),0.9090068016789004,207.4811,0.8964898618902797,1,1,2,4,3,3,2,3
8877,42e0e77c-1fa5-44f3-88d1-33b0b5bc4629,3398813b2b6cc59165b678398adcfa14,14550,Rural,1,85,0.04466666422137867,No,9.467504,10,1,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Electronic Check,0.943436456638983,159.983,0.7211121147379003,4,5,3,4,4,4,4,3
8878,373b3af0-4822-414e-bd41-0c4a782c5be2,93b319f8c04c44eb69367fd1c163791c,325,Suburban,2,74,-0.5857848064068593,No,15.27908,14,0,0,No,One year,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,Yes,Bank Transfer(automatic),0.4547988033119126,137.4872,0.2618709647379412,3,4,4,3,5,2,4,3
8879,6fd0f696-3821-4518-81a3-89219b1c07cb,3bf4914984555cda5dc14ae05bd26785,751,Rural,5,43,0.3282135943265907,No,10.93632,7,2,0,No,Two Year,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,No,Yes,Bank Transfer(automatic),1.1634272705007793,127.4783,1.2688657944430242,4,3,5,2,6,2,3,3
8880,966e1895-7d0d-462d-a941-3b7267780d10,1a3f8031d04331d20ec86e705b4e8529,1210,Suburban,0,35,-1.068301492802382,No,9.161659,10,1,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,No,Yes,Bank Transfer(automatic),1.0988146553184903,114.9728,0.8865580423005007,3,3,3,2,4,3,3,3
8881,34067c41-eab4-4ac7-9d0b-9fb4934446ac,0bf70205d2fb2e78f4e71500a9349616,16665,Suburban,1,82,0.6217585716083202,No,8.890401,15,1,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Bank Transfer(automatic),1.4157979498953457,194.9882,1.3270338868352192,2,3,3,3,4,3,2,4
8882,bed2d611-640a-4ef5-8df6-cb9795817429,6d705ffeaca81d1dbfef7e0a6ed1bc99,5100,Suburban,0,86,0.4795935964616173,No,12.78548,10,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,No,Electronic Check,1.1567786915096077,147.4421,0.906167430763861,3,4,4,2,4,3,3,2
8883,b2cac369-78c5-4a78-802f-d621c446d832,9668fb81084493979f2fd253bcd9f721,21409,Urban,3,60,0.5804897195519347,No,7.87323,10,2,0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Mailed Check,0.7904851027482324,149.9598,0.6586815981085556,3,4,3,4,3,3,4,5
8884,64f3d6e4-d471-4973-bce3-984d6ca145b9,7a47f305898318f72300561ed0e84171,30373,Suburban,1,56,0.6885014676767222,No,10.37246,11,4,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),0.7518204769381422,242.6281,0.7819230531381189,1,2,2,4,5,2,3,3
8885,b1f8ebd2-1343-4b10-ad18-941286e5a74a,ccad6e0afbd86ca3f8e38d3ebd8d18d3,1203,Urban,3,58,1.2483410430276833,No,11.33748,8,0,0,No,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),0.692492687854979,159.9349,0.6111905370681099,3,3,3,2,4,4,3,4
8886,7143ef43-1b9f-4845-b6cc-687047293967,9e7113472e40ee9e01b99f17d18fef7b,16943,Rural,0,60,0.268810094007673,No,6.537862,11,1,0,No,Two Year,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Electronic Check,0.7474281790767393,164.9715,0.8359274204615484,3,3,4,3,2,3,5,3
8887,2080632e-cc91-4d76-8720-7b83ad4f2bc4,ab2593784efbae811437c99b13b80d4d,514,Suburban,2,36,0.13548991347770178,No,8.049454,16,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,No,Credit Card (automatic),1.0918586079132224,182.4676,1.0549557182383407,2,2,2,5,2,4,6,3
8888,29edb9c3-a93d-4a71-8ffe-196ab9ffbf9d,000a1e9769d9fed3e3aa40de23d2abb9,12078,Suburban,3,20,0.07677510211053784,No,12.20292,16,0,1,No,Two Year,No,No,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),0.8830183459840594,222.6281,1.1834197182446562,2,3,1,5,4,2,4,2
8889,704f6ae1-5215-4b4f-a82f-2b685179dac1,3e16966ecba196bcbac69725242906b1,2242,Rural,4,64,0.6020245478708088,No,6.337104,11,0,0,No,Month-to-month,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Mailed Check,1.2036659228046838,187.4673,1.3601097887162712,3,3,2,3,3,2,4,3
8890,9f653bf2-be26-4157-aaca-a824ba15c884,ee715cf2a105b12e7a2d0752a0be9376,83782,Urban,1,55,-0.6027509530751437,No,10.42801,9,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Credit Card (automatic),0.46247568072612105,112.4551,0.2053025062734362,2,3,3,4,5,2,3,2
8891,2893b508-a99e-401d-bab2-4a4b37b5eaf6,c4b7e9a190ea0f1ba2533bfedf0d754b,26325,Suburban,0,85,1.1795207319853502,No,10.98887,10,1,1,Yes,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Credit Card (automatic),0.5256965569614525,252.6378,0.4900391896392179,3,3,2,3,1,5,6,4
8892,af48eff6-66ef-4cba-a60b-1f47aa6194f6,2259d51693fc8f594e97b2534f577c40,1336,Urban,0,18,-0.9961114997726312,No,10.84742,11,0,0,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Electronic Check,0.9216591458284814,225.1457,1.2168835729869365,2,1,2,4,3,4,4,3
8893,285b4dd6-4737-4e0e-8bb1-51efc7893028,b8b44c199e07fcb92f804850d43664bd,551,Urban,0,19,-0.5475526399806838,No,14.98804,11,2,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Electronic Check,1.3615023560372408,164.9853,1.5217427559255958,5,4,4,3,3,5,4,4
8894,14c41643-78f6-4197-80f6-5afb91b1a663,9b8262b14c9f7ec9c598e80e1aaaf18f,460,Rural,4,59,0.1047258730221673,Yes,5.65608,9,0,0,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,1.403815380113988,225.1457,1.6897700921515275,4,4,3,5,2,4,2,4
8895,a8a6286b-a560-45f7-bae6-447b7a8fa799,eca8ed55749f08af4dd7cfa28ad16792,9191,Suburban,0,32,1.8076649882366005,No,10.04844,9,0,0,No,Two Year,No,No,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Mailed Check,0.17808441623346086,194.9663,0.3209578971654267,5,6,5,3,5,4,3,3
8896,9cea554a-98e0-4d6b-9ba5-a36c623988d3,3168d03b554f3bab4fe5b901cc14c46b,3091,Rural,1,29,0.02147749297771983,No,8.671001,14,1,0,No,One year,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Mailed Check,1.2341510567819494,245.1283,1.51826010710511,3,3,3,2,4,3,4,2
8897,244a8583-1340-41b6-99bb-83cdb32d5c5f,a1f8399a011de7c28077ea700875e630,3011,Rural,0,83,0.6933027857600361,No,11.37971,12,0,0,No,Two Year,Yes,No,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Electronic Check,1.1244135753841558,137.5165,0.9170314402847929,3,4,3,4,3,3,4,4
8898,0883b290-9bd2-4583-a24e-d6bf75efda39,583c79ab77c6f6ad3ada570ec6317a77,21900,Urban,0,41,-1.2502621923506891,No,9.699545,14,2,0,No,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Electronic Check,1.1570740578459051,174.9755,1.1284390608455994,4,4,3,3,4,4,3,5
8899,83e32ffe-2aa1-49dc-a5ce-a918b56b5d45,a3893bb9556405eea39f016b96398440,341,Rural,1,69,-0.5111787279866351,No,15.46358,13,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,No,Electronic Check,1.2621537520505666,172.4624,1.1341170504339444,4,3,3,5,4,5,3,3
8900,c05fcf8a-9c52-4956-8a36-afeccfbb79e6,35955d280a7d5bc34f4532db2ef0c947,1488,Suburban,4,30,2.1363923250520833,No,14.12923,17,2,0,No,Two Year,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,Bank Transfer(automatic),1.2865099400021827,147.4421,1.2128238427466032,2,2,4,2,4,3,2,3
8901,fcf698a8-754a-4b12-82b7-531e9654630a,90e9f7be82a7699045461e8dc05aee89,347,Rural,0,25,-0.5362552332165113,No,10.34703,13,0,2,No,Two Year,Yes,No,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Mailed Check,0.8244684935894534,232.652,0.9362864936265369,5,5,4,5,4,4,4,5
8902,a68522ec-92e6-4818-a2f1-9a1eb384feab,3fdf23381e977283e94757eb8b14ccf1,38659,Urban,7,66,0.2656017680825868,No,10.35811,8,3,0,Yes,Month-to-month,Yes,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Electronic Check,0.4869192305518532,142.4993,0.525095807496886,4,4,4,2,4,4,3,4
8903,045059fd-81d0-4faa-8056-61ee053343aa,7cb6a0ee88ac6e67c8266cf901c5abda,5682,Suburban,0,83,-1.051679335981266,No,7.191449,8,0,0,No,Month-to-month,No,No,,Yes,Yes,No,No,No,No,Yes,No,Yes,Bank Transfer(automatic),0.20072400008718586,137.4684,0.01221653229293495,5,3,4,5,2,3,4,4
8904,2272ac40-b0a9-45f9-971b-beb801d2e1e6,9b083a793aa980212147aee42425be7b,2368,Suburban,2,27,-0.2274761158784261,No,9.789614,14,2,2,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Electronic Check,0.6454432130794019,204.9634,0.6688574898740209,5,6,5,2,5,3,3,4
8905,88a94235-f5b5-4fd4-b187-74bbf6b372f0,42856008e97f40bcf8aff66b7d41e91d,53841,Suburban,3,89,0.0017289294631631013,No,9.986224,9,1,0,No,One year,Yes,No,DSL,Yes,No,Yes,No,No,No,No,No,No,Mailed Check,1.3841986683806518,94.97283,1.3576368884568177,1,3,3,2,4,4,2,5
8906,6cda2cb0-44bb-493d-9dc6-6e0282063810,ab5f7f5eaf428436644e18e705b6f7b4,357,Rural,2,39,0.11428276208540872,No,14.22477,11,0,0,No,One year,Yes,Yes,,Yes,No,No,No,No,Yes,Yes,No,No,Credit Card (automatic),0.9362100034328794,117.472,0.826218077627678,7,5,6,2,4,5,5,4
8907,9ff74b5b-c1e5-4ceb-8361-b907ef98b043,4e2d6d8d3ef31e525d2613e9acea5da3,18181,Suburban,0,42,-0.997859464676439,No,8.723293,14,0,0,No,Month-to-month,No,No,,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Credit Card (automatic),1.271364567825878,162.4982,1.1551151058466413,4,5,3,3,3,4,3,4
8908,c2562b64-4ac7-49a0-a819-ee286a65d231,1524dccb4062ebf6f10525aca7c8d9ff,33735,Rural,0,54,-0.3857685407979976,No,4.360031,17,0,0,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Electronic Check,1.0847297277093781,174.9768,1.1623762946029712,4,4,5,3,4,3,4,3
8909,168e4776-f5f7-493f-9c6e-350f0e9fad3e,49925c26fcb417ea615751b829faac9f,12326,Urban,3,64,-0.8265603226181052,No,13.46568,15,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Credit Card (automatic),1.3874552618785454,217.4702,1.360140879439397,2,2,3,4,4,3,2,3
8910,84c02ca3-e2aa-469b-92ad-52e7c6e239fd,74b7232717908f756440783ecaf3272a,4350,Rural,0,53,1.4639145154462725,No,13.08874,12,1,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Mailed Check,0.34188793020109753,142.4713,0.3944333516554844,4,5,5,3,3,4,3,5
8911,7753b7d6-37a2-418e-b549-222cd86482d3,d5386339dd3ebb67ea01db856dd69e8a,1378,Rural,1,51,-0.6308006653964227,No,5.209809,14,2,1,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Mailed Check,0.9553849893265293,149.9598,0.8075052729663921,3,4,4,3,2,3,2,4
8912,c591ee9f-904d-4edd-80ee-58892250add4,713c52e0275a3a63f03a290783b796c7,5015,Suburban,1,55,-0.10193329755283924,No,2.355031,9,1,0,No,Month-to-month,No,No,DSL,Yes,No,No,No,No,No,No,No,No,Electronic Check,0.6684243024410352,92.45514,0.6363799843072229,2,3,2,5,5,3,2,2
8913,fd94d234-1212-4da0-9008-7f4a8cd3adfe,8c064c153033dd0dba2005974b65bcbc,563,Urban,0,48,3.5570349309871974,No,6.913871,17,1,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Mailed Check,1.1867320904435525,169.9928,1.031333065153265,2,2,2,3,4,3,3,3
8914,cc6c2401-adf6-431f-b160-db33235d5d5c,49f858c8e1ce56b5db3d908cdeb47871,938,Suburban,0,26,0.11422176594756023,No,9.832186,12,1,0,No,Month-to-month,Yes,No,,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Credit Card (automatic),1.3041872937681287,212.6557,1.379471961106215,3,3,3,4,3,1,3,3
8915,1754d1e7-f5fe-4d8a-957b-ff7b99d0b2d9,d38172cb3fd470816758087adbb281cd,16518,Urban,5,72,-0.7962189995830087,No,9.987515,10,0,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No,No,Bank Transfer(automatic),0.7750852087482042,152.4798,0.7090845655993264,3,2,3,3,4,2,2,4
8916,8ded0eae-798f-4d8c-ac6e-570ef2b921a2,a241139dc1ef45f3d1348f44b3e8bdd0,14676,Urban,3,19,0.8253363733358554,No,12.53304,14,0,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Electronic Check,0.7207457448580755,192.4404,0.7091115962553983,3,3,4,4,5,3,4,3
8917,400d9e8d-782a-4181-9a97-181e4704aef5,26a61d87eda75a0f7f5f147161a2b87a,2131,Suburban,0,18,-0.4555906779416204,No,16.02815,14,0,2,No,Month-to-month,Yes,Yes,,Yes,Yes,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),1.198749453698584,134.9801,1.0509205538748687,4,3,3,4,1,3,4,4
8918,a6969cfe-38f6-4060-ab30-aad5a11a9a85,a23bb2c662cf98968c611edffb49863d,1394,Suburban,0,38,-0.960451100739926,No,9.613071,12,0,1,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,No,Electronic Check,0.28558339142825406,124.9781,0.11795647016842364,4,5,6,5,2,4,4,5
8919,270e8f9b-f3af-4ef1-88b0-df88d93a93ab,780e405cd8de3fdea8937446a013442e,496,Urban,2,24,0.9873921181091921,No,8.818908,15,1,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,No,No,No,Credit Card (automatic),0.6535708928916467,114.9728,0.4897856816516982,4,4,4,5,2,4,5,3
8920,fe674231-6fb1-46ba-a771-d23fcfbbcad8,e14eaf9aabfd2990265216a76186678f,8354,Rural,3,30,0.4998404133115058,No,10.40897,10,1,1,Yes,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Credit Card (automatic),1.1646507149283354,137.4392,1.0783265318440662,2,2,2,3,4,2,2,3
8921,698607b7-f4e8-41b5-a800-489c5e016bc5,06dd7b4195e1052dea68c807e7b45e8b,167,Rural,1,20,-0.658990456057528,No,10.77302,11,0,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Mailed Check,1.3667459594338613,255.1417,1.4329692213868253,4,3,4,2,2,4,4,4
8922,32d4060b-052a-41e3-86c8-b0e947ab8e43,e064112f09d333670d072646e5785aae,4498,Urban,1,87,-0.8926755258726018,No,12.95729,17,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Mailed Check,0.7407765745661181,240.1149,0.6754100756582931,5,5,4,4,3,5,4,6
8923,c304a3cd-1012-4833-bcbe-1501102dae40,6daf1a7de6088dd4e0ed69d2c8dfefdd,510,Urban,1,38,0.8462438634695324,No,7.691997,10,1,2,Yes,Month-to-month,No,No,,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Mailed Check,1.1224420712726102,160.0122,1.0020386457498918,4,3,4,4,3,4,3,4
8924,54c359e0-c05c-4281-9a74-342cac548040,b5833148ed2b6bcadbecf878ebbf680c,7117,Urban,1,42,0.9657970029098866,No,7.530198,12,0,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,No,Mailed Check,0.9014827129969123,159.965,0.8097717889246199,1,1,2,4,4,2,1,3
8925,46d2c793-124d-40fd-847c-ee61b3dff425,b6d84d238031948f60e8b04daa766f06,3874,Suburban,0,51,0.1787407853854533,No,13.7101,7,1,0,No,Month-to-month,Yes,No,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Electronic Check,0.35779989336802254,162.4937,0.2881178521395303,4,4,4,1,5,4,3,3
8926,ec744825-ee2a-4c05-b300-5082625fd595,3549a920bfce4eaa41a892e9b19938cb,671,Urban,0,89,1.903216147433594,No,10.06,11,0,1,No,Month-to-month,Yes,No,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Mailed Check,0.7739457224853828,139.9979,0.5630364444709981,4,3,3,1,5,3,3,3
8927,d238118d-9770-4d2b-9742-e5445e4000d6,e6e7ebb001552e0d74822bd68386ddbc,7174,Rural,3,58,0.9869403211346635,No,6.605824,11,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Bank Transfer(automatic),0.722407133226006,235.1555,1.0130234610283837,4,3,3,3,4,3,5,4
8928,6a9e808e-99e9-48cb-a6be-97de8a6005d3,849fc43a59d628a8bcba76ad23341046,59607,Rural,3,60,0.049061223176133456,No,12.75193,14,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Bank Transfer(automatic),0.9366778243778212,162.5007,0.8145116797015369,5,6,5,2,3,3,4,5
8929,3e435f60-16e6-4a28-be41-cc9d07b23de8,bd0c36c78dfd9ba9f96c40eba01305f8,15415,Suburban,0,61,1.2019729847729101,No,15.02435,15,1,1,No,Month-to-month,Yes,No,,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Credit Card (automatic),1.4016241476523925,190.1737,1.417539653650303,4,3,5,4,2,4,4,4
8930,e5c428c0-62fc-4eff-9c58-b6be126f989a,962de2caa7a0ca715123c6fb547fd0ed,21130,Urban,1,48,0.45978900161112995,Yes,7.669681,5,0,0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),0.3005604690851576,242.6106,0.5296963220111657,4,4,5,4,3,5,3,2
8931,220e354a-9880-4f4e-93b5-23c04cae6d4d,6b8fb484f6d5ea6ddfdc19e0746a7b7d,1444,Suburban,1,86,0.6381502197689625,No,10.39446,12,1,0,No,Two Year,Yes,No,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Credit Card (automatic),0.8758592105857161,232.6707,0.8733194349258598,3,3,3,4,3,3,4,4
8932,cd9db439-aacd-4a65-9a55-9b0e1376a18d,4d3aa9c91f328e7eef9d3cb3606c88d4,0,Urban,3,82,-0.562608756425412,No,6.48996,17,0,0,No,One year,Yes,No,,Yes,No,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),1.2195922571889959,102.4746,0.9866497930906666,5,5,6,4,3,4,6,4
8933,f5e46598-5c4f-4e43-8ad3-84d00c15e658,4cfdcb792efaeff51247b7e9ed3f21c3,10389,Suburban,2,42,-0.592419200284002,No,3.081914,10,1,0,No,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Credit Card (automatic),1.1008130109151542,255.1372,1.186548636926466,5,4,4,4,3,5,4,5
8934,c5b3d0f5-9b97-49cb-a7f5-fed24d122398,a404bfbfd6826cbfeaef7fb3da5f40fd,32204,Urban,0,53,-0.8656432433157828,No,9.942912,11,1,0,No,Month-to-month,No,Yes,,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Electronic Check,0.8120233975221912,119.9897,0.666789394591357,2,3,3,4,3,3,2,4
8935,d6262f42-cc83-4b95-9fb6-77976df6294d,f24ddad488bcfcf9c21b93c1855fb432,7633,Urban,2,35,0.8230702958890442,No,10.76049,14,3,0,Yes,Two Year,No,No,,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Electronic Check,0.8439237182221512,200.1465,0.9142880430917749,4,3,4,2,5,3,4,2
8936,1522d0c2-00b3-43a3-be8f-f12a4a443081,ceb6ca86f40b2238ebc6c7e9e3aabf86,2848,Rural,0,53,-0.8752710581207086,No,9.129946,8,1,0,No,One year,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Bank Transfer(automatic),1.359662462021766,222.6281,1.5857619362473494,3,3,3,4,3,4,4,5
8937,74bb75c5-d581-4bc6-9572-0716c9e5a1d0,92178a42fac475d5982bfbbcbb820b8c,1997,Urban,2,73,-0.09857744608504976,No,7.133502,8,0,0,No,Month-to-month,Yes,No,,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Bank Transfer(automatic),0.8649083429367769,150.007,0.7413781751150225,3,3,4,3,4,3,5,4
8938,0e806eb9-3a1b-4b01-be87-af612b62f6f1,5e364b49cc9ab7b4cc99fbfd76c5c8f1,2498,Suburban,1,49,-1.0457623559812592,No,14.34662,14,0,0,No,One year,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Credit Card (automatic),0.991677229697961,184.9797,1.0751705815909307,5,6,5,4,4,5,4,3
8939,386f40b8-1c8a-4791-a038-6416e7e6c5a1,48fe7dd0a65143d52353ce941edebbff,44352,Rural,5,70,2.769060579736662,No,12.50156,13,1,1,No,Two Year,No,Yes,,Yes,Yes,No,Yes,Yes,No,No,No,No,Electronic Check,1.3348248382876833,147.5031,1.2189734682486633,5,4,3,4,3,5,5,5
